#Facebook-like Social Network. https://toreopsahl.com/datasets/#online_social_network (weighted longitudinal one-mode network)
# Opsahl, T., Panzarasa, P., 2009. Clustering in weighted networks. Social Networks 31 (2), 155-163, doi: 10.1016/j.socnet.2009.02.002
# from, to, weight
1,2,3
431,859,16
352,503,50
1393,1365,61
1260,1006,25
1033,1377,11
1032,1056,91
557,128,132
1420,1420,1
1262,598,418
146,309,78
189,36,374
307,189,200
105,474,83
1262,644,42
277,605,136
146,739,56
758,741,936
172,840,180
105,474,67
679,1174,767
679,474,73
679,474,20
32,840,31
679,1281,31
679,1310,36
114,770,143
679,474,36
105,474,151
679,474,68
704,958,297
1187,1060,106
105,474,154
596,1179,33
1358,352,138
679,474,65
871,1358,71
1113,495,228
105,474,20
1402,124,29
1402,586,14
1066,1072,36
810,1402,122
1274,1358,36
352,1358,100
701,233,15
1103,425,88
679,474,138
1434,1434,1
810,1402,145
105,474,165
799,32,30
679,398,34
792,1036,122
36,189,67
792,1036,270
679,474,17
105,474,52
1183,42,24
835,261,145
105,711,2
835,1189,36
105,474,137
835,1063,25
679,474,61
1189,835,88
835,1189,11
32,799,79
32,1183,93
1383,1283,93
1419,356,57
1383,26,152
105,474,43
1420,356,107
105,474,41
1183,32,38
1420,468,23
32,1183,52
1236,339,16
26,1383,95
1420,191,125
1236,615,87
679,474,11
1236,1287,39
1377,1033,30
1183,32,28
1291,189,131
105,474,123
105,474,23
1722,1722,1
679,398,36
679,474,11
1383,26,31
1236,308,34
105,474,53
679,474,26
105,474,27
1118,749,36
679,398,107
679,398,141
659,254,30
679,398,46
1153,1103,86
474,1339,297
398,679,117
1236,969,43
474,679,11
105,711,224
679,398,139
105,474,70
679,474,19
398,679,124
679,398,102
105,711,75
809,1262,195
810,1420,335
3,32,159
356,1419,17
474,679,61
105,711,57
398,679,245
679,474,59
105,474,321
679,398,149
952,439,442
1189,835,74
356,1420,22
398,679,25
131,1379,70
1402,810,3
679,398,41
131,1284,73
105,711,37
1281,1033,150
683,824,13
1281,679,60
398,679,96
474,679,82
683,479,99
679,1281,85
679,474,18
105,711,73
679,398,192
1281,679,74
1236,969,20
840,172,76
1421,1421,1
342,1302,53
679,1281,218
1365,834,65
1281,683,272
479,683,86
105,474,44
474,679,362
840,352,35
398,679,52
1281,679,157
105,711,38
1383,1283,37
1365,1393,160
679,474,57
679,1281,62
679,398,266
1281,679,133
679,1281,37
474,679,135
1281,1374,10
105,474,106
824,683,70
706,128,118
189,36,79
1189,1217,113
1281,679,122
1189,1217,113
706,740,19
398,679,183
1453,1453,1
356,840,31
9,1402,25
1234,1339,95
254,659,56
626,838,39
679,474,60
679,1281,96
474,679,24
398,479,230
679,398,288
479,398,12
679,474,11
1281,679,182
105,474,52
1452,1452,1
679,1281,34
398,679,72
42,353,20
474,679,47
32,1183,6
1281,679,74
42,474,14
679,398,388
474,42,6
679,474,83
679,1281,63
105,474,224
1281,679,128
474,679,44
175,1421,10
679,1281,211
679,474,60
474,679,115
686,1168,16
105,474,23
679,474,59
538,317,82
1281,679,277
538,546,7
679,1281,176
474,679,11
254,1402,3
679,474,16
1026,184,119
1281,679,60
1358,352,60
1358,1274,12
1026,615,55
32,523,38
474,679,118
105,474,9
353,42,69
3,415,81
1281,1377,45
640,712,63
679,1281,206
679,474,51
495,950,460
538,317,285
1403,859,471
352,840,4
1445,1445,1
1168,686,37
679,398,23
398,679,33
538,42,33
474,679,12
679,398,86
495,181,659
398,679,100
710,1382,164
353,1365,82
679,398,93
495,498,56
495,498,13
523,32,85
1365,353,91
398,679,55
913,462,21
523,791,110
1365,1412,24
495,1113,231
1236,1237,50
913,548,49
913,484,121
679,398,151
913,950,31
114,770,167
398,679,36
874,919,72
913,41,36
1236,1237,13
32,523,52
1236,1237,163
1339,1234,2
1190,393,43
1367,1138,51
1190,615,37
1402,254,5
1236,1237,185
1367,495,62
495,1367,12
1290,1402,30
1236,1237,87
954,103,52
1236,1237,106
1236,912,36
498,495,62
498,495,55
1231,704,17
1089,1365,47
1236,1026,27
1236,1374,121
1367,495,40
1021,970,85
1038,576,87
1373,1306,89
1281,317,72
1113,323,31
1038,594,190
1281,1374,61
1281,679,152
1113,495,352
1422,1021,42
652,394,71
741,758,809
652,394,71
652,394,71
652,394,71
652,394,71
1281,1006,50
1235,1402,107
1072,1066,13
770,1021,86
1281,1291,86
1364,1393,63
1235,1393,258
261,835,94
1032,783,105
1281,62,22
12,711,17
124,97,95
124,1402,119
1310,679,40
12,711,15
12,1281,17
1113,783,24
1236,1006,93
823,615,43
823,498,109
12,711,19
799,32,26
12,1118,52
12,1118,41
32,799,31
12,1281,30
12,1118,25
12,834,157
342,239,49
12,1118,24
1328,1421,48
12,1118,32
835,261,140
12,1118,12
942,1118,263
1118,942,23
942,1422,99
12,1118,16
12,175,6
12,1118,4
12,1118,15
1402,1235,26
545,592,21
12,1118,17
498,823,129
1402,124,102
12,1118,28
942,42,63
1044,758,54
1393,1365,287
12,1402,29
12,1402,23
1393,1364,100
12,599,20
1281,1283,16
1451,1451,1
12,1281,35
12,1402,17
12,1402,23
342,1097,23
12,711,15
124,1402,42
1402,124,3
12,1402,72
1283,835,36
160,639,2
124,1402,3
1234,124,16
32,1211,21
392,1295,116
950,495,594
1117,1295,119
1117,856,45
725,1260,436
124,1234,105
12,1402,44
261,835,365
68,1402,133
1402,68,24
1236,392,58
1113,840,6
1236,481,6
1283,538,164
12,1402,11
1283,738,4
617,103,20
1236,481,70
823,498,184
342,239,69
783,1032,29
783,1113,23
12,1402,55
342,783,122
1113,783,205
1268,823,57
1214,933,109
1236,481,89
12,1402,97
823,1268,105
12,1214,201
1268,823,57
823,1268,277
68,1402,144
468,1420,48
12,1214,52
1260,725,238
594,1038,397
1032,783,19
725,1260,361
642,963,65
1113,823,30
1044,1402,24
783,1032,61
1032,783,57
9,1402,280
783,1032,43
9,1281,132
1032,783,55
1421,1328,102
12,1402,33
1421,175,81
725,353,74
114,770,268
615,1026,25
42,353,176
783,1032,39
754,903,48
878,1417,48
42,538,27
615,823,59
994,799,150
9,1420,74
823,615,74
9,1420,21
1113,823,252
1236,615,46
1328,1421,19
615,823,122
994,596,36
42,1005,73
12,1420,31
1236,615,41
1402,68,49
994,1402,149
1424,1424,1
12,1402,103
994,993,30
1236,615,103
1402,994,92
596,994,26
576,1393,28
68,1402,96
823,615,106
1066,1072,362
1236,615,127
1427,1427,1
1402,68,112
1402,642,32
68,1402,113
12,1402,4
615,823,194
1402,68,63
9,1402,41
32,1395,17
68,1402,108
1236,615,7
1113,823,144
483,821,309
1113,128,55
734,605,12
994,639,308
50,823,78
1032,783,92
128,557,187
415,997,311
483,398,15
994,315,118
176,1423,17
68,1402,191
1072,1066,87
1424,575,22
994,1402,183
1424,1167,22
830,389,188
1423,176,22
175,1421,39
1402,68,34
394,652,232
1402,68,33
9,1423,70
1402,994,100
68,1402,96
68,1402,25
176,1423,97
1402,68,119
1402,68,22
1005,42,34
783,1032,17
68,1402,58
146,1,183
128,302,175
840,1113,36
9,1423,77
1423,176,333
1066,1072,66
68,1402,155
176,1423,417
640,1402,17
1423,176,99
176,1423,97
642,1402,12
823,1113,74
1032,783,58
302,128,342
823,615,21
128,738,60
128,1113,105
783,1032,17
398,317,95
146,1,182
1032,783,35
128,32,134
128,236,19
32,128,125
783,1032,99
1032,783,3
823,1369,55
679,1281,91
679,1310,7
1404,740,17
128,32,54
9,1050,89
9,1423,87
1339,822,2
1413,1219,130
1335,1359,71
32,128,79
783,1032,63
919,874,32
1044,1402,32
822,1339,55
856,1117,84
9,1423,150
422,386,116
314,834,61
1032,783,22
1032,783,45
1387,1313,6
1339,822,44
9,1423,65
783,1032,9
1032,783,35
1219,1413,200
1190,615,500
191,1420,470
1387,1313,27
220,88,54
1105,1409,113
783,1032,40
1190,393,800
1032,783,3
309,1421,8
1413,1219,132
569,1335,46
1190,615,108
393,1190,331
1387,1313,41
1032,783,16
398,679,50
783,1032,12
1387,1313,82
1423,176,30
1402,642,7
1376,714,23
731,824,27
733,1376,2
1425,1425,1
1032,783,99
354,398,27
733,1260,2
733,1376,9
871,1313,43
835,261,181
9,1423,222
783,1032,38
871,1376,12
1032,783,62
176,1423,15
997,415,329
398,354,6
843,285,11
481,838,61
1426,1426,1
733,1376,22
783,1032,123
679,398,16
733,1302,2
1423,176,29
1425,997,5
176,1423,82
1153,475,161
398,679,9
733,938,2
1302,338,16
733,1302,14
1423,176,69
9,1423,2
733,783,2
176,1423,104
350,626,66
1190,393,814
733,502,3
1032,783,86
1423,176,77
176,1423,22
9,1423,37
1302,29,36
997,1425,18
1430,1430,1
350,626,54
225,1281,60
783,1032,87
1032,783,51
783,1032,17
1153,475,69
733,783,9
1423,176,8
176,1423,44
1413,997,49
425,1103,22
733,1302,22
307,189,97
425,1402,46
1425,997,23
997,1413,122
997,1425,179
997,1425,24
733,1426,2
9,1423,386
425,697,18
9,1332,6
1423,176,78
733,475,2
997,1413,29
176,1423,92
350,626,16
1236,1413,76
1423,176,75
1402,640,3
9,1423,64
1032,783,64
1402,68,119
1402,425,3
1236,176,137
1402,68,23
176,1423,77
1427,1424,33
1295,392,36
1427,575,36
1281,683,60
68,1402,52
1295,1117,70
783,1032,42
1236,176,26
1032,783,27
871,68,40
1413,997,40
67,1427,17
9,1281,114
1413,997,54
67,1427,21
9,1423,36
1423,1292,7
9,598,19
1236,1413,148
454,1127,70
1236,176,105
9,1423,80
783,1032,9
725,1260,30
1032,783,144
1236,176,21
1260,725,246
733,1302,10
1236,176,121
783,1032,101
1032,783,64
1236,176,75
1402,68,51
12,1281,46
9,1281,131
1236,176,137
12,1118,33
176,81,15
12,1281,34
68,1402,88
725,1260,154
9,1281,41
733,928,9
12,1281,8
783,1032,28
1236,176,145
81,176,149
1032,783,7
176,81,43
1281,1283,61
12,1118,41
733,928,22
1302,176,122
1281,1283,100
1260,725,214
481,1402,231
12,1281,211
1283,1281,58
1302,645,58
9,317,34
1260,1283,74
12,1118,56
176,1302,193
1291,1281,69
81,176,38
9,32,31
118,193,18
1283,1260,246
1032,783,43
9,1401,50
1281,1283,88
12,118,25
1281,1291,25
12,1281,26
1283,1281,149
12,1118,33
302,118,76
1281,1283,74
783,1032,54
1271,63,77
697,425,6
1032,783,47
176,81,43
783,1032,37
12,1281,486
42,1428,19
12,1118,2
1235,52,85
415,997,123
1236,769,59
105,831,46
997,415,132
1308,42,88
12,1281,12
738,128,37
12,1118,85
12,1118,46
42,1308,53
42,135,26
12,1118,8
1308,42,8
42,1308,25
871,68,48
1026,615,10
105,831,144
12,1118,14
1326,1426,28
12,1118,37
342,1302,147
1429,1281,28
12,1118,12
733,128,3
546,532,10
546,542,51
1236,544,31
1326,1268,89
12,1118,10
704,1423,61
645,1302,71
1375,740,68
1326,1268,89
1236,544,106
3,1110,85
733,128,24
835,1283,8
733,544,2
12,1118,44
835,1189,88
3,257,241
12,1118,56
1236,544,55
824,731,16
738,128,15
725,1260,185
1236,544,126
733,544,2
733,128,14
1260,725,119
733,128,38
733,128,14
1236,544,82
1395,32,33
923,544,232
1236,544,27
1395,994,33
824,774,177
706,128,107
544,923,108
733,475,75
733,128,24
12,1118,24
193,118,99
1395,704,79
1236,544,183
799,994,126
733,475,53
1236,544,71
353,645,90
1395,704,74
1004,128,161
1236,544,113
1219,1413,55
733,475,12
605,317,182
1236,544,131
353,725,381
9,598,22
725,1260,222
725,353,146
704,1395,85
1236,544,68
704,1395,71
120,118,58
1260,645,22
63,1271,335
1236,544,104
63,1110,81
645,1260,170
1437,1437,1
1236,544,16
903,1294,33
1260,725,218
645,353,107
1260,645,111
733,128,13
128,738,52
733,128,43
706,128,123
1373,1283,27
1236,706,112
1373,1295,27
706,1397,37
706,1397,11
1373,1283,16
532,546,37
128,706,182
733,128,34
706,128,145
1373,1295,21
128,706,144
725,1260,169
733,128,15
923,544,153
706,128,97
1295,1373,72
19,1430,2
733,475,8
542,546,149
733,475,66
681,617,96
1373,1295,19
9,598,76
142,1281,9
142,1281,52
733,128,13
706,1241,9
871,68,19
615,823,410
1447,1447,1
261,835,585
706,1241,16
544,923,258
1142,42,44
725,859,120
1113,840,264
1137,67,88
546,437,215
1117,1295,215
1283,1373,104
42,1142,66
19,1260,21
19,1260,21
19,1260,21
19,1260,21
1373,1283,4
615,1190,354
1432,1432,1
615,1190,39
19,711,7
1260,19,8
615,1026,32
19,711,7
19,1260,51
1113,128,272
1142,42,326
615,1241,10
1260,19,35
1113,823,171
19,1260,32
19,1260,32
525,19,2
792,131,22
1399,1335,19
1399,1359,17
615,1241,95
1255,1231,20
260,830,158
1241,277,103
366,1349,10
431,1117,27
1215,398,33
615,1241,32
1189,1417,74
1215,398,40
1241,1219,7
1110,63,111
1241,1219,92
249,1376,14
277,1241,44
67,1430,3
249,1430,27
615,1241,19
719,1420,37
1189,835,183
1241,277,64
249,1421,6
704,605,15
615,1241,7
1359,1399,11
1359,1335,12
431,1402,47
719,1036,140
719,1036,140
1091,876,316
753,1373,11
615,1241,22
1326,952,139
249,1260,38
366,346,51
431,1091,114
615,1241,8
605,704,34
483,821,641
1433,1433,1
342,1431,97
1373,753,76
1312,1091,24
1393,1427,16
734,605,73
1312,1091,50
605,734,55
1359,1399,80
181,495,1108
681,617,126
635,1262,168
495,498,15
734,605,294
407,378,23
605,734,49
495,498,80
753,719,77
753,1373,106
1219,1241,24
719,753,61
734,605,206
1219,1241,27
1373,753,42
734,617,18
753,719,10
254,1402,27
753,1373,71
719,753,32
617,734,68
605,734,45
734,617,66
53,1432,38
753,719,15
734,605,45
80,823,52
605,734,7
605,734,24
1036,719,199
734,605,97
719,1036,41
1189,502,180
1435,1435,1
704,605,74
605,734,4
29,1302,92
617,734,47
605,704,30
615,1181,26
1036,719,13
1440,1440,1
1281,1429,55
1433,1072,283
128,1113,88
463,105,136
483,821,246
463,1185,87
128,706,143
725,1280,29
830,260,45
463,327,49
704,617,24
704,605,89
870,598,77
1373,753,39
1295,1373,8
463,469,156
605,704,9
1295,1117,23
101,243,58
495,1367,158
101,243,38
753,1373,6
1181,615,39
463,609,73
128,598,196
495,1113,290
1044,1402,83
1373,711,33
792,131,129
770,463,108
819,822,11
1283,1295,8
1283,987,16
809,257,39
1434,27,39
615,1181,312
792,131,15
1339,474,48
711,1373,39
1262,1417,251
792,131,5
792,131,59
1113,128,203
131,792,171
254,1039,16
254,1279,11
342,495,77
1434,1110,62
792,131,174
357,1169,53
249,44,25
357,1402,11
131,792,202
249,1402,36
598,128,243
598,870,43
357,152,22
1434,725,24
598,603,77
53,1283,118
994,1395,118
1338,642,118
249,725,48
1472,1472,1
249,725,21
835,261,420
1295,1283,154
1434,131,39
1338,479,62
870,598,22
346,366,54
994,799,69
1283,1295,8
835,1189,236
1295,1283,9
1434,725,18
1285,1273,22
1436,1436,1
1338,1189,45
986,725,67
792,131,458
986,725,29
1338,252,76
1283,1295,3
1338,193,51
986,124,52
598,794,54
1338,479,42
1435,667,45
598,1093,34
986,725,54
1113,495,448
131,792,258
667,1435,74
1434,725,20
1338,479,112
1268,1326,79
431,1117,93
986,725,13
822,1339,40
1093,598,46
128,172,23
1338,642,50
598,488,68
1338,479,15
667,1402,2
128,1004,87
1435,667,257
598,1093,36
128,1113,113
1338,479,14
1434,725,49
1338,642,41
598,645,37
1033,1377,22
261,835,141
605,254,22
431,605,13
1287,1083,70
1285,1021,56
598,1006,103
1268,823,641
1339,822,46
1435,1033,163
1033,1281,94
1113,128,147
1033,1435,26
822,1339,89
1338,9,327
1436,361,54
569,128,10
598,325,92
1434,498,73
341,1132,10
1377,1033,32
172,128,25
1033,1377,42
1365,1393,352
431,605,13
128,172,9
502,1189,131
1434,725,44
1338,479,15
1437,341,11
431,605,15
598,1377,47
1437,341,25
1338,642,15
431,605,52
1339,822,45
1437,341,81
1290,596,51
598,27,43
53,1283,25
598,1403,36
1338,642,4
1434,155,55
792,131,170
1338,642,151
1403,598,120
794,598,78
822,1339,84
598,475,68
598,794,38
598,502,12
475,598,6
1103,425,6
249,783,25
1285,598,25
431,605,16
704,1403,40
1438,1438,1
1437,341,12
161,679,27
1434,725,38
1338,341,48
799,994,133
243,100,120
1339,822,37
1138,1367,142
431,605,3
1211,254,54
1434,155,13
249,596,39
1211,32,16
1006,598,44
105,463,398
822,1339,21
27,598,71
1365,116,158
1339,822,79
474,1339,28
53,1438,27
431,605,3
431,605,53
1338,341,38
105,1406,66
249,1006,17
822,400,30
1290,596,156
1338,353,156
1438,502,68
1339,474,14
341,1338,83
1338,341,18
1339,822,32
105,1406,45
835,261,428
1138,124,53
128,32,106
1338,341,106
1488,1488,1
822,1339,139
128,1113,178
1281,1033,41
431,605,84
431,605,27
1354,128,27
105,1406,43
474,1339,135
249,1138,25
502,598,22
128,1354,47
105,1406,80
1339,822,117
502,1438,32
105,1406,46
1339,474,46
822,1339,43
249,1138,68
105,1406,71
1339,822,15
1438,502,111
1138,296,18
822,1339,57
1153,128,127
1292,1423,34
1236,1237,135
1338,341,24
1416,1413,99
1153,128,101
1416,1138,16
502,1438,83
128,502,66
1403,704,66
1338,341,88
1113,128,135
105,367,134
1138,995,31
105,1406,32
1184,644,11
871,68,22
1184,32,25
1339,822,38
1338,353,157
297,283,44
704,1403,63
1354,128,22
1383,1283,4
1184,711,81
1338,341,77
105,1406,11
1403,704,154
1416,1138,90
128,1113,135
128,1354,26
609,463,34
770,463,76
1236,479,5
101,190,68
502,128,31
498,649,55
254,1211,57
1184,1036,93
254,605,24
463,105,24
1402,68,11
1402,667,11
1236,479,101
1402,481,16
1338,341,168
463,609,141
1416,1138,185
1338,341,67
822,1339,103
605,254,150
871,1211,83
1153,128,83
1236,1237,132
105,463,149
1433,753,46
12,599,34
224,605,72
1290,605,72
770,463,33
12,1281,17
128,502,114
176,101,114
254,605,33
1236,479,33
101,190,62
105,1406,187
296,1138,86
1339,822,250
12,366,36
431,605,88
128,1354,30
1138,296,44
605,254,66
9,1338,104
753,1433,46
1113,128,208
822,1339,86
871,463,52
1236,1237,204
254,605,74
1153,128,8
1339,822,126
105,1406,152
296,1138,58
1433,753,59
249,596,45
101,176,271
1338,341,82
1236,296,36
507,1402,65
1441,1441,1
249,1138,44
753,1433,55
605,254,18
822,1339,120
1325,1340,66
194,271,38
706,1241,25
1338,341,98
161,679,15
1416,1138,48
1138,296,8
712,1398,32
105,1406,127
176,101,190
105,605,23
1339,822,110
1286,1231,75
1153,128,93
1236,1237,351
1398,712,351
706,128,331
105,605,117
1433,753,156
9,366,2
1325,983,30
1416,1138,119
105,1406,188
105,605,12
609,463,95
1184,711,154
1153,128,125
1359,1231,104
1339,296,32
753,1433,106
1236,296,106
1236,706,56
1402,254,32
822,1339,554
9,598,49
1236,914,35
1402,1044,94
1354,128,44
1402,357,10
1338,341,65
1398,712,96
1236,327,70
1402,249,7
296,1339,120
1184,711,68
1236,1237,35
1236,706,53
1033,1281,67
1339,822,211
1069,542,29
296,194,88
1153,128,88
679,161,33
1416,1138,173
1236,296,100
1236,1237,22
1439,1439,1
1236,706,29
1184,711,26
1339,296,168
105,1406,41
1433,753,232
822,1339,87
1236,296,25
249,1138,29
146,679,48
502,128,146
1236,1237,173
1101,128,110
296,1339,135
1339,822,88
194,296,111
1236,706,29
1338,341,57
753,1433,33
1236,296,33
712,1398,185
874,919,86
1416,1138,249
822,1339,123
1236,1237,204
1393,1365,403
341,1338,69
161,679,97
1236,706,34
249,1138,172
220,19,44
53,1118,102
1211,254,38
194,642,91
1339,296,278
1338,341,171
1231,1286,14
1184,711,10
194,1279,91
1231,1359,36
1113,1306,5
1138,341,5
1339,822,35
1236,1237,41
194,498,177
1236,706,55
1335,1117,16
983,1325,19
1416,502,141
1325,983,29
822,1339,158
681,1338,55
1433,753,236
194,356,91
983,1325,247
1236,706,26
296,194,48
341,1338,48
463,609,45
1335,1403,35
341,1138,32
1236,1237,95
1339,822,37
296,1339,156
1439,1354,10
753,1433,117
194,296,37
53,1138,51
1325,983,195
1416,1138,195
770,463,68
822,1339,58
341,1338,48
128,502,21
983,1325,21
1339,296,21
296,194,31
1444,1444,1
1339,822,52
1325,983,41
1044,1402,22
1183,1440,8
983,1325,12
1338,341,30
871,1211,44
1183,42,32
1138,341,53
871,463,83
532,536,57
254,1211,4
1433,753,38
1325,983,13
1211,1437,28
254,1402,41
822,1339,150
1339,474,42
1236,1237,32
322,1402,144
1236,1413,36
1339,822,51
983,1325,14
1443,1443,1
128,1354,89
322,1127,19
194,1362,8
1236,706,32
341,1138,122
706,840,55
1441,983,65
1413,1219,329
1338,341,13
983,1441,12
341,1338,88
1325,983,73
1416,1138,155
128,1113,43
1184,479,40
983,1325,38
334,1442,85
254,1211,57
128,706,47
1184,711,94
249,1138,220
1338,341,103
706,128,160
1441,983,27
1138,341,101
1184,479,30
983,1441,31
67,938,18
733,297,6
53,1138,43
1113,128,28
1416,475,124
1219,1413,18
1184,711,79
1117,1335,14
733,1402,2
1184,479,32
1033,1443,116
128,1113,30
1325,983,42
1211,325,77
318,1127,27
733,1338,2
704,712,25
1219,1413,177
983,1325,7
840,706,79
1138,249,119
733,1338,9
1113,128,21
1184,479,24
609,463,71
770,840,12
53,1138,42
1340,840,25
1241,840,28
733,840,2
1335,1117,50
1153,128,37
1241,840,39
317,538,159
1441,983,36
249,1138,120
706,840,213
733,903,2
317,398,14
479,1184,95
792,1413,44
1021,1285,106
605,317,60
983,1441,96
317,605,78
1117,1335,21
1441,840,80
679,161,81
1446,1446,1
733,1338,14
53,1138,94
317,605,41
1184,479,41
1489,1489,1
1138,249,72
325,1211,94
711,1184,103
479,1184,69
41,913,67
1021,1422,36
249,1138,55
605,317,92
53,1138,65
261,835,65
1379,118,43
1153,128,74
605,317,39
1416,1138,34
341,1338,75
840,1340,75
1138,249,127
1441,983,47
1443,1033,72
770,1021,50
249,1138,19
770,840,127
146,679,23
733,840,11
983,1441,11
341,1138,115
840,706,12
53,1138,59
840,1441,10
733,1306,15
1033,1443,39
1184,711,73
1184,479,21
1413,792,154
733,987,2
317,605,21
1338,341,115
1123,1325,58
1340,840,104
1335,1117,75
1441,983,75
128,1113,29
161,679,13
686,1168,61
1443,1033,47
983,1441,9
1138,341,102
605,317,147
679,161,96
1444,1445,20
1153,128,98
1402,254,24
840,1340,3
1402,322,3
770,840,82
1441,840,62
479,1184,81
1325,1123,75
770,1021,169
1413,1219,486
254,1402,219
792,1413,202
1184,479,52
733,1402,9
317,605,81
67,901,15
733,840,8
161,679,64
1184,479,18
1441,983,18
792,1446,19
983,1441,14
711,1184,56
569,249,13
679,161,43
871,1313,48
605,317,130
1184,711,9
1340,840,9
1113,128,92
1153,128,92
1228,306,12
1184,1044,15
1367,495,72
341,1138,53
483,821,118
1184,479,6
1184,479,39
1406,194,75
341,1338,130
1219,1413,164
642,1338,317
1168,686,41
161,679,41
194,1406,6
569,249,140
1185,463,62
1184,479,14
1211,325,59
681,1338,55
1406,194,80
835,261,272
733,297,24
128,1113,15
871,1313,53
1184,317,97
569,249,21
1338,341,34
679,161,10
983,1441,10
1184,479,16
1325,1123,42
639,160,8
741,542,91
1123,1325,79
1338,642,159
1442,334,90
838,481,91
1184,479,44
569,249,99
733,1142,2
741,542,56
194,1406,93
271,713,109
639,740,107
325,1211,28
1211,254,28
1184,479,121
569,128,22
341,1338,213
681,1338,213
1340,454,34
1211,325,98
503,352,20
1406,194,153
161,679,24
681,1338,15
569,249,87
146,679,67
271,194,187
1113,128,177
639,1438,46
1153,128,112
1184,479,7
1406,1313,65
871,1211,32
679,161,32
733,1142,11
294,580,49
1313,1406,28
871,1313,54
261,835,273
1338,341,19
1441,983,3
254,1211,44
642,1338,215
454,1340,16
681,1338,16
334,1442,158
569,249,205
733,1142,13
194,271,78
161,679,23
679,161,3
128,1113,64
1406,1313,81
1340,454,29
569,128,121
980,1255,113
161,679,74
569,249,117
161,679,74
1402,254,15
341,1338,184
980,639,136
254,1402,4
1313,1406,49
1184,1036,13
679,161,33
733,1402,29
1184,254,4
194,479,135
1184,479,26
1153,128,61
1313,1406,31
1441,840,31
1018,281,285
1406,1313,87
1033,1443,149
1113,128,110
161,679,47
204,482,21
1406,1313,137
204,42,25
679,161,5
454,1340,93
733,1402,63
1184,254,14
871,1313,57
1138,341,106
